parasha	lev_range_approx	sifra	tractate	daf	talmud_full	connection
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 12 4	Pesachim	43b	Pesachim 43b:10	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 12 8	Sotah	46a	Sotah 46a:16	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 12 6	Zevachim	112b	Zevachim 112b:6	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 12 6	Zevachim	115b	Zevachim 115b:2	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 12 4	Zevachim	82a	Zevachim 82a:7	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 12 6	Zevachim	85b	Zevachim 85b:15	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 13 5	Bava Kamma	81b	Bava Kamma 81b:22	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 13 6	Menachot	57b	Menachot 57b:14	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 13 1	Menachot	60b	Menachot 60b:7	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 13 3	Menachot	60b	Menachot 60b:4	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 13 5	Menachot	60b	Menachot 60b:11	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 13 6	Menachot	60b	Menachot 60b:20-21	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 13 8	Menachot	61a	Menachot 61a:1	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 13 6	Menachot	66a	Menachot 66a:17	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 13 8	Menachot	66b	Menachot 66b:3	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 13 4	Menachot	68b	Menachot 68b:19-20	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 13 4	Menachot	84a	Menachot 84a:10-11	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 13 5	Pesachim	73b	Pesachim 73b:12	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 13 5	Yoma	44b	Yoma 44b:13	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 14 4	Bava Kamma	81b	Bava Kamma 81b:22	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 14 7	Bekhorot	39a	Bekhorot 39a:18	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 14 7	Chullin	49b	Chullin 49b:2	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 14 5	Chullin	75a	Chullin 75a:11	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 14 3	Keritot	4b	Keritot 4b:12	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 14 9	Megillah	3b	Megillah 3b:11-12	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 14 2-3	Menachot	20a	Menachot 20a:7-9	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 14 4	Menachot	21a	Menachot 21a:3-4	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 14 5-6	Menachot	21b	Menachot 21b:9-10	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 14 6	Menachot	77b	Menachot 77b:10-11	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 14 4	Pesachim	73b	Pesachim 73b:12	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 14 9	Yevamot	106a	Yevamot 106a:17	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 14 4	Yoma	44b	Yoma 44b:13	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 14 2	Zevachim	2b	Zevachim 2b:13	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 14 2	Zevachim	46b	Zevachim 46b:10-11	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 15 3-5	Menachot	59a	Menachot 59a:7-11	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 16 10	Bekhorot	15b	Bekhorot 15b:4	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 16 8-9	Bekhorot	15b	Bekhorot 15b:3	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 16 10	Chullin	130a	Chullin 130a:3-5	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 16 3	Menachot	73b	Menachot 73b:7-8	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 16 10	Temurah	17b	Temurah 17b:8	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 16 8	Temurah	17b	Temurah 17b:5-6	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 16 4	Yoma	42b	Yoma 42b:5	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 16 1	Zevachim	99b	Zevachim 99b:13	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 16 3	Zevachim	99b	Zevachim 99b:12-13	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 17 7-9	Kiddushin	57b	Kiddushin 57b:14-17	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 17 10	Kiddushin	58a	Kiddushin 58a:2	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 17 1	Menachot	60b	Menachot 60b:7	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 17 1	Menachot	62b	Menachot 62b:7	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 17 4-5	Menachot	92b	Menachot 92b:17-18	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 17 1	Menachot	93b	Menachot 93b:4	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 17 2	Menachot	94a	Menachot 94a:2-3	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 17 10	Pesachim	21b	Pesachim 21b:11-22a:1	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 17 3	Temurah	2a	Temurah 2a:8	quotation
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 17 12	Zevachim	55a	Zevachim 55a:20	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 18 4	Menachot	83b	Menachot 83b:4	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 18 4	Pesachim	96b	Pesachim 96b:14-15	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 18 4	Zevachim	49a	Zevachim 49a:5	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 18 4	Zevachim	9a	Zevachim 9a:20-21	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 2 13	Bava Batra	121b	Bava Batra 121b:1	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 2 10-11	Bava Kamma	40b	Bava Kamma 40b:16-19	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 2 8-9	Bava Kamma	40b	Bava Kamma 40b:16	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 2 1	Bava Kamma	62b	Bava Kamma 62b:7	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 2 11	Bekhorot	41a	Bekhorot 41a:15	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 2 1-2	Chagigah	16b	Chagigah 16b:15	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 2 2	Chullin	85a	Chullin 85a:2-3	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 2 1	Eruvin	15a	Eruvin 15a:20	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 2 9	Eruvin	15b	Eruvin 15b:3	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 2 1-2	Eruvin	96b	Eruvin 96b:7	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 2 9	Gittin	21b	Gittin 21b:3	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 2 1-2	Kiddushin	36a	Kiddushin 36a:16	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 2 8	Kiddushin	66a	Kiddushin 66a:1	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 2 10	Menachot	5b	Menachot 5b:7	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 2 1	Menachot	94a	Menachot 94a:1	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 2 4	Nedarim	10a	Nedarim 10a:14-10b:1	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 2 11	Niddah	41a	Niddah 41a:8	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 2 1-2	Rosh Hashanah	33a	Rosh Hashanah 33a:6	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 2 9	Sukkah	24b	Sukkah 24b:3	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 2 13	Taanit	30b	Taanit 30b:12	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 2 7	Temurah	28a	Temurah 28a:14-15	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 2 8	Temurah	28a	Temurah 28a:17-18	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 2 1	Temurah	28b	Temurah 28b:6	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 2 10-11	Temurah	28b	Temurah 28b:11-12	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 2 10	Temurah	29a	Temurah 29a:11	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 2 6	Zevachim	34a	Zevachim 34a:15	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 20 5	Bava Metzia	44a	Bava Metzia 44a:2	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 20 5	Bekhorot	5b	Bekhorot 5b:10	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 20 5	Zevachim	37a	Zevachim 37a:8	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 3 15	Arakhin	21a	Arakhin 21a:12	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 3 15	Bava Batra	48a	Bava Batra 48a:1	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 3 15	Kiddushin	50a	Kiddushin 50a:1-2	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 3 7-8	Menachot	5b	Menachot 5b:7-8	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 3 15	Rosh Hashanah	6a	Rosh Hashanah 6a:7	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 3 12	Sukkah	42a	Sukkah 42a:5	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 3 15	Yevamot	106a	Yevamot 106a:14	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 4 2	Chullin	2b	Chullin 2b:12	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 4 9	Keritot	22a	Keritot 22a:19	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 4 1	Megillah	3b	Megillah 3b:11	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 4 12	Megillah	3b	Megillah 3b:11	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 4 10	Meilah	10a	Meilah 10a:6	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 4 10	Menachot	12b	Menachot 12b:2	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 4 10	Menachot	21b	Menachot 21b:4	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 4 9	Menachot	25a	Menachot 25a:2	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 4 10	Menachot	26b	Menachot 26b:13	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 4 2	Menachot	60b	Menachot 60b:7	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 4 2	Menachot	62b	Menachot 62b:7	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 4 10	Menachot	93b	Menachot 93b:7	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 4 2	Menachot	93b	Menachot 93b:4	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 4 9	Pesachim	16b	Pesachim 16b:7-8	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 4 12	Pesachim	77a	Pesachim 77a:17	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 4 5	Rosh Hashanah	25a	Rosh Hashanah 25a:13	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 4 10	Shevuot	11a	Shevuot 11a:5	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 4 10	Yoma	5a	Yoma 5a:3	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 4 9	Yoma	7a	Yoma 7a:10	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 4 10	Zevachim	109a	Zevachim 109a:4	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 4 4	Zevachim	13a	Zevachim 13a:11-12	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 4 5	Zevachim	13a	Zevachim 13a:13	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 4 9	Zevachim	23a	Zevachim 23a:11-23b:1	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 4 2	Zevachim	31b	Zevachim 31b:14	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 4 3	Zevachim	32b	Zevachim 32b:2	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 4 10	Zevachim	42a	Zevachim 42a:4	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 4 10	Zevachim	43a	Zevachim 43a:6	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 4 10	Zevachim	44a	Zevachim 44a:11	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 4 9-10	Zevachim	53b	Zevachim 53b:5-6	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 4 14	Zevachim	59a	Zevachim 59a:1	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 4 10	Zevachim	6a	Zevachim 6a:15	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 5 4	Bava Batra	151a	Bava Batra 151a:2	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 5 10	Eruvin	63a	Eruvin 63a:15	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 5 5	Kiddushin	36b	Kiddushin 36b:3	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 5 4	Menachot	108a	Menachot 108a:15	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 5 5	Menachot	56a	Menachot 56a:8	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 5 6	Menachot	56a	Menachot 56a:11	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 5 7	Menachot	56a	Menachot 56a:7	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 5 4	Temurah	20b	Temurah 20b:6-7	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 5 10	Yoma	21b	Yoma 21b:5	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 5 8	Yoma	24b	Yoma 24b:9	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 5 8	Yoma	45a	Yoma 45a:12	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 5 10	Yoma	53a	Yoma 53a:20	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 5 9	Zevachim	18a	Zevachim 18a:7	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 5 5	Zevachim	48b	Zevachim 48b:14-15	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 5 7	Zevachim	48b	Zevachim 48b:14	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 5 9	Zevachim	58a	Zevachim 58a:1	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 5 10	Zevachim	61b	Zevachim 61b:5	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 6 2	Chullin	27a	Chullin 27a:14-15	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 6 3	Chullin	27a	Chullin 27a:14-15	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 6 2	Chullin	27b	Chullin 27b:1	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 6 5	Menachot	22a	Menachot 22a:2-3	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 6 4	Pesachim	90a	Pesachim 90a:8	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 6 4	Tamid	29a	Tamid 29a:2	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 6 4	Tamid	29b	Tamid 29b:6	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 6 4	Temurah	30b	Temurah 30b:9-10	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 6 2	Yoma	25b	Yoma 25b:16	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 6 5	Zevachim	116b	Zevachim 116b:6	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 6 5	Zevachim	62b	Zevachim 62b:3	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 6 9	Zevachim	85b	Zevachim 85b:17-86a:1	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 7 6	Avodah Zarah	47b	Avodah Zarah 47b:11	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 7 5	Chullin	21b	Chullin 21b:2	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 7 6	Chullin	21b	Chullin 21b:2	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 7 6	Eruvin	71a	Eruvin 71a:4-5	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 7 6	Gittin	18a	Gittin 18a:10	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 7 8	Menachot	97b	Menachot 97b:6	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 7 6	Rosh Hashanah	9b	Rosh Hashanah 9b:2	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 7 6	Taanit	4b	Taanit 4b:10	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 7 2	Yoma	36a	Yoma 36a:2	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 7 2	Zevachim	20a	Zevachim 20a:9	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 7 7	Zevachim	39b	Zevachim 39b:3	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 7 8	Zevachim	54a	Zevachim 54a:2	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 7 7	Zevachim	64b	Zevachim 64b:6	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 7 8	Zevachim	64b	Zevachim 64b:5	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 7 1-2	Zevachim	65a	Zevachim 65a:5-7	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 7 3	Zevachim	65a	Zevachim 65a:8-9	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 7 4	Zevachim	65a	Zevachim 65a:15-16	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 7 5	Zevachim	65a	Zevachim 65a:11-12	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 7 6	Zevachim	65a	Zevachim 65a:12	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 7 7	Zevachim	65a	Zevachim 65a:14	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 7 8	Zevachim	65a	Zevachim 65a:16-17	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Section 7 9	Zevachim	65a	Zevachim 65a:19-20	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 8 3	Chullin	22a	Chullin 22a:15-22b:1	mesorat hashas
Vayikra	Lev 1–3 (approx)	Sifra, Vayikra Dibbura d'Nedavah, Chapter 8 5	Chullin	22b	Chullin 22b:5	mesorat hashas
