Citation 1,Citation 2,Conection Type,Text 1,Text 2,Category 1,Category 2
"Tur, Even HaEzer 38:1","Prisha, Even HaEzer 38:41:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 38:1","Prisha, Even HaEzer 38:42:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 38:1","Prisha, Even HaEzer 38:43:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 38:1","Prisha, Even HaEzer 38:44:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 38:1","Prisha, Even HaEzer 38:45:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 38:1","Prisha, Even HaEzer 38:46:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 38:1","Prisha, Even HaEzer 38:47:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 38:1","Prisha, Even HaEzer 38:48:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 38:1","Prisha, Even HaEzer 38:49:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 38:1","Prisha, Even HaEzer 38:50:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 38:1","Prisha, Even HaEzer 38:51:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 38:1","Prisha, Even HaEzer 38:52:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 38:1","Prisha, Even HaEzer 38:53:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 38:1","Prisha, Even HaEzer 38:54:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 38:1","Prisha, Even HaEzer 38:55:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 38:1","Prisha, Even HaEzer 38:56:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 38:1","Darchei Moshe, Even HaEzer 38:3:1",commentary,"Tur, Even HaEzer","Darchei Moshe, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 38:1","Darchei Moshe, Even HaEzer 38:4:1",commentary,"Tur, Even HaEzer","Darchei Moshe, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 38:1","Darchei Moshe, Even HaEzer 38:7:1",commentary,"Tur, Even HaEzer","Darchei Moshe, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 38:1","Shulchan Arukh, Even HaEzer 38:1",commentary,"Tur, Even HaEzer","Shulchan Arukh, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39","Tur, Even HaEzer 154",ein mishpat / ner mitsvah,"Tur, Even HaEzer","Tur, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Beit Yosef, Even HaEzer 39:1:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Beit Yosef, Even HaEzer 39:2:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Beit Yosef, Even HaEzer 39:3:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Beit Yosef, Even HaEzer 39:4:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Beit Yosef, Even HaEzer 39:5:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Beit Yosef, Even HaEzer 39:6:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Beit Yosef, Even HaEzer 39:7:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Beit Yosef, Even HaEzer 39:8:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Beit Yosef, Even HaEzer 39:9:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Beit Yosef, Even HaEzer 39:10:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Beit Yosef, Even HaEzer 39:11:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Beit Yosef, Even HaEzer 39:12:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Beit Yosef, Even HaEzer 39:13:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Beit Yosef, Even HaEzer 39:14:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Beit Yosef, Even HaEzer 39:15:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Bach, Even HaEzer 39:1:1",commentary,"Tur, Even HaEzer","Bach, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Bach, Even HaEzer 39:2:1",commentary,"Tur, Even HaEzer","Bach, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Bach, Even HaEzer 39:3:1",commentary,"Tur, Even HaEzer","Bach, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Bach, Even HaEzer 39:4:1",commentary,"Tur, Even HaEzer","Bach, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Bach, Even HaEzer 39:5:1",commentary,"Tur, Even HaEzer","Bach, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Bach, Even HaEzer 39:6:1",commentary,"Tur, Even HaEzer","Bach, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Bach, Even HaEzer 39:7:1",commentary,"Tur, Even HaEzer","Bach, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Bach, Even HaEzer 39:8:1",commentary,"Tur, Even HaEzer","Bach, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Bach, Even HaEzer 39:9:1",commentary,"Tur, Even HaEzer","Bach, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Bach, Even HaEzer 39:10:1",commentary,"Tur, Even HaEzer","Bach, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Bach, Even HaEzer 39:11:1",commentary,"Tur, Even HaEzer","Bach, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Bach, Even HaEzer 39:12:1",commentary,"Tur, Even HaEzer","Bach, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Bach, Even HaEzer 39:13:1",commentary,"Tur, Even HaEzer","Bach, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Drisha, Even HaEzer 39:1:1",commentary,"Tur, Even HaEzer","Drisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Drisha, Even HaEzer 39:2:1",commentary,"Tur, Even HaEzer","Drisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Drisha, Even HaEzer 39:3:1",commentary,"Tur, Even HaEzer","Drisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Drisha, Even HaEzer 39:4:1",commentary,"Tur, Even HaEzer","Drisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Prisha, Even HaEzer 39:1:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Prisha, Even HaEzer 39:2:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Prisha, Even HaEzer 39:3:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Prisha, Even HaEzer 39:4:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Prisha, Even HaEzer 39:5:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Prisha, Even HaEzer 39:6:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Prisha, Even HaEzer 39:7:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Prisha, Even HaEzer 39:8:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Prisha, Even HaEzer 39:9:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Prisha, Even HaEzer 39:10:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Prisha, Even HaEzer 39:11:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Prisha, Even HaEzer 39:12:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Prisha, Even HaEzer 39:13:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Prisha, Even HaEzer 39:14:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Prisha, Even HaEzer 39:15:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Prisha, Even HaEzer 39:16:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Prisha, Even HaEzer 39:17:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Prisha, Even HaEzer 39:18:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Prisha, Even HaEzer 39:19:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Prisha, Even HaEzer 39:20:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Prisha, Even HaEzer 39:21:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Prisha, Even HaEzer 39:22:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Prisha, Even HaEzer 39:23:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Prisha, Even HaEzer 39:24:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Prisha, Even HaEzer 39:25:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Prisha, Even HaEzer 39:26:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Prisha, Even HaEzer 39:27:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Prisha, Even HaEzer 39:28:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Prisha, Even HaEzer 39:29:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Prisha, Even HaEzer 39:30:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 39:1","Shulchan Arukh, Even HaEzer 39:1",commentary,"Tur, Even HaEzer","Shulchan Arukh, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Beit Yosef, Even HaEzer 3:1:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Beit Yosef, Even HaEzer 3:2:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Beit Yosef, Even HaEzer 3:3:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Beit Yosef, Even HaEzer 3:4:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Beit Yosef, Even HaEzer 3:5:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Beit Yosef, Even HaEzer 3:6:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Beit Yosef, Even HaEzer 3:7:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Beit Yosef, Even HaEzer 3:8:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Beit Yosef, Even HaEzer 3:9:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Beit Yosef, Even HaEzer 3:10:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Beit Yosef, Even HaEzer 3:11:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Beit Yosef, Even HaEzer 3:12:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Beit Yosef, Even HaEzer 3:13:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Beit Yosef, Even HaEzer 3:14:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Beit Yosef, Even HaEzer 3:15:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Beit Yosef, Even HaEzer 3:16:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Beit Yosef, Even HaEzer 3:17:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Beit Yosef, Even HaEzer 3:18:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Beit Yosef, Even HaEzer 3:19:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Bach, Even HaEzer 3:1:1",commentary,"Tur, Even HaEzer","Bach, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Bach, Even HaEzer 3:2:1",commentary,"Tur, Even HaEzer","Bach, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Bach, Even HaEzer 3:3:1",commentary,"Tur, Even HaEzer","Bach, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Bach, Even HaEzer 3:4:1",commentary,"Tur, Even HaEzer","Bach, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Bach, Even HaEzer 3:5:1",commentary,"Tur, Even HaEzer","Bach, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Bach, Even HaEzer 3:6:1",commentary,"Tur, Even HaEzer","Bach, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Bach, Even HaEzer 3:7:1",commentary,"Tur, Even HaEzer","Bach, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Bach, Even HaEzer 3:8:1",commentary,"Tur, Even HaEzer","Bach, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Bach, Even HaEzer 3:9:1",commentary,"Tur, Even HaEzer","Bach, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Bach, Even HaEzer 3:10:1",commentary,"Tur, Even HaEzer","Bach, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Drisha, Even HaEzer 3:1:1",commentary,"Tur, Even HaEzer","Drisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Drisha, Even HaEzer 3:2:1",commentary,"Tur, Even HaEzer","Drisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Drisha, Even HaEzer 3:3:1",commentary,"Tur, Even HaEzer","Drisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Drisha, Even HaEzer 3:4:1",commentary,"Tur, Even HaEzer","Drisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Drisha, Even HaEzer 3:5:1",commentary,"Tur, Even HaEzer","Drisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Drisha, Even HaEzer 3:6:1",commentary,"Tur, Even HaEzer","Drisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Drisha, Even HaEzer 3:7:1",commentary,"Tur, Even HaEzer","Drisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Drisha, Even HaEzer 3:8:1",commentary,"Tur, Even HaEzer","Drisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Drisha, Even HaEzer 3:9:1",commentary,"Tur, Even HaEzer","Drisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Prisha, Even HaEzer 3:1:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Prisha, Even HaEzer 3:2:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Prisha, Even HaEzer 3:3:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Prisha, Even HaEzer 3:4:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Prisha, Even HaEzer 3:5:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Prisha, Even HaEzer 3:6:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Prisha, Even HaEzer 3:7:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Prisha, Even HaEzer 3:8:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Prisha, Even HaEzer 3:9:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Prisha, Even HaEzer 3:10:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Prisha, Even HaEzer 3:11:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Prisha, Even HaEzer 3:12:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Prisha, Even HaEzer 3:13:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Prisha, Even HaEzer 3:14:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Prisha, Even HaEzer 3:15:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Darchei Moshe, Even HaEzer 3:1:1",commentary,"Tur, Even HaEzer","Darchei Moshe, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Darchei Moshe, Even HaEzer 3:2:1",commentary,"Tur, Even HaEzer","Darchei Moshe, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 3:1","Shulchan Arukh, Even HaEzer 3:1",commentary,"Tur, Even HaEzer","Shulchan Arukh, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 4","Tur, Even HaEzer 164",ein mishpat / ner mitsvah,"Tur, Even HaEzer","Tur, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 4",Deuteronomy 23:3,sifrei mitzvot,"Tur, Even HaEzer",Deuteronomy,Halakhah,Tanakh
"Tur, Even HaEzer 4",Deuteronomy 23:4,sifrei mitzvot,"Tur, Even HaEzer",Deuteronomy,Halakhah,Tanakh
"Tur, Even HaEzer 4",Deuteronomy 23:8,sifrei mitzvot,"Tur, Even HaEzer",Deuteronomy,Halakhah,Tanakh
"Tur, Even HaEzer 4",Sefer HaChinukh 564:1-2,sifrei mitzvot,"Tur, Even HaEzer",Sefer HaChinukh,Halakhah,Halakhah
"Tur, Even HaEzer 40:1","Beit Yosef, Even HaEzer 40:1:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 40:1","Beit Yosef, Even HaEzer 40:2:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 40:1","Beit Yosef, Even HaEzer 40:3:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 40:1","Beit Yosef, Even HaEzer 40:4:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 40:1","Beit Yosef, Even HaEzer 40:5:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 40:1","Beit Yosef, Even HaEzer 40:6:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 40:1","Beit Yosef, Even HaEzer 40:7:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 40:1","Beit Yosef, Even HaEzer 40:8:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 40:1","Beit Yosef, Even HaEzer 40:9:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 40:1","Beit Yosef, Even HaEzer 40:10:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 40:1","Beit Yosef, Even HaEzer 40:11:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 40:1","Beit Yosef, Even HaEzer 40:12:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 40:1","Beit Yosef, Even HaEzer 40:13:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 40:1","Beit Yosef, Even HaEzer 40:14:1",commentary,"Tur, Even HaEzer","Beit Yosef, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 40:1","Drisha, Even HaEzer 40:1:1",commentary,"Tur, Even HaEzer","Drisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 40:1","Drisha, Even HaEzer 40:2:1",commentary,"Tur, Even HaEzer","Drisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 40:1","Prisha, Even HaEzer 40:1:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 40:1","Prisha, Even HaEzer 40:2:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 40:1","Prisha, Even HaEzer 40:3:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 40:1","Prisha, Even HaEzer 40:4:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 40:1","Prisha, Even HaEzer 40:5:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 40:1","Prisha, Even HaEzer 40:6:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 40:1","Prisha, Even HaEzer 40:7:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 40:1","Prisha, Even HaEzer 40:8:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 40:1","Prisha, Even HaEzer 40:9:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 40:1","Prisha, Even HaEzer 40:10:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 40:1","Prisha, Even HaEzer 40:11:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 40:1","Prisha, Even HaEzer 40:12:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 40:1","Prisha, Even HaEzer 40:13:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
"Tur, Even HaEzer 40:1","Prisha, Even HaEzer 40:14:1",commentary,"Tur, Even HaEzer","Prisha, Even HaEzer",Halakhah,Halakhah
